entropy,file_size,num_strings,label
6.99,3555123,83,1
3.66,4172814,1620,0
5.83,721857,130,1
2.68,2083313,2427,0
3.24,2406412,4184,0
2.53,4044204,3357,0
6.07,8924508,129,1
3.24,1142625,2716,0
4.25,2159231,100,0
6.41,7811099,91,1
7.86,5111047,40,1
7.32,8677318,135,1
6.72,7600517,42,1
3.99,284135,2759,0
4.23,1515587,2939,0
3.1,3862500,3856,0
2.8,4072821,4142,0
7.39,9021178,54,1
3.47,762814,3329,0
3.57,4487565,2166,0
7.96,5827583,32,1
7.79,1591519,166,1
4.37,3490283,1137,0
3.28,4348834,3186,0
6.42,1268745,40,1
4.45,1242936,791,0
5.96,2190658,44,1
3.94,4062655,1970,0
5.72,7381195,153,1
3.18,4028755,3697,0
3.09,4819543,195,0
5.98,3953148,162,1
6.97,7777720,48,1
3.79,4447937,2408,0
3.52,3838490,4155,0
7.85,5744365,176,1
5.97,922924,80,1
5.97,7559028,167,1
4.12,2437936,1699,0
3.35,1523287,3209,0
3.79,2393011,2103,0
4.41,69441,2485,0
3.13,1262580,4526,0
4.33,4924301,2638,0
6.56,7303294,165,1
6.47,6329713,165,1
7.61,9276771,107,1
7.53,715804,184,1
5.86,7051422,124,1
7.52,3829892,68,1
4.29,3263268,1174,0
7.23,1222826,43,1
7.67,7844585,198,1
2.81,372923,1948,0
7.32,3189674,147,1
3.4,3001274,268,0
2.77,1373836,3610,0
2.91,4994392,392,0
6.53,4805087,32,1
7.29,6842085,126,1
3.32,4004023,2744,0
6.21,395718,107,1
3.28,2315225,1012,0
3.07,2918777,3347,0
6.84,2290613,158,1
3.43,3595125,1924,0
5.53,4188433,132,1
3.16,4358815,3951,0
2.91,2691755,4018,0
7.62,770736,49,1
3.12,1150227,4062,0
6.93,4409191,90,1
7.84,9965826,32,1
3.21,3033583,4891,0
4.45,616846,1671,0
5.98,2957678,152,1
4.13,4603232,3948,0
3.68,359642,4260,0
4.48,297944,3842,0
3.41,3004239,3758,0
3.67,751482,330,0
2.68,3493519,2865,0
3.85,3180845,3998,0
3.18,4363446,3782,0
3.05,3932089,3102,0
3.45,4217134,1066,0
3.01,1769241,2624,0
2.55,1926521,2778,0
4.03,3714518,680,0
7.33,8760286,93,1
7.21,8796215,40,1
6.44,8964400,182,1
7.5,3535129,56,1
7.46,273163,156,1
2.61,4235766,1574,0
3.88,602119,2121,0
7.22,7051022,102,1
3.12,4599899,4139,0
7.2,4221457,106,1
3.56,2026645,816,0
3.08,2290213,598,0
6.44,7581578,106,1
7.02,8065774,37,1
4.33,3606757,3461,0
7.28,2644055,73,1
3.86,599478,272,0
5.84,2460194,45,1
5.94,8509207,89,1
7.0,1354791,35,1
2.83,3199764,1141,0
6.11,9601652,42,1
4.14,4657638,4539,0
6.76,438531,183,1
6.05,9452533,155,1
2.73,522997,740,0
2.72,433039,2430,0
5.62,7650454,115,1
3.04,119462,2840,0
5.67,8259247,72,1
6.06,8335266,160,1
2.81,3018412,2295,0
6.54,9530704,102,1
3.05,3923194,3274,0
7.23,4004815,126,1
3.56,1041066,3840,0
2.85,3298876,2213,0
7.0,3482328,189,1
2.61,3578879,1505,0
4.2,2593699,1602,0
2.58,413700,3841,0
3.18,4734773,2311,0
2.95,2949343,4784,0
3.58,4506522,485,0
3.09,1342584,3001,0
7.41,2969144,47,1
6.28,4803814,31,1
7.63,818419,94,1
3.67,1744569,4339,0
6.48,2440443,71,1
5.7,2790565,59,1
4.35,343050,1606,0
6.71,4417686,197,1
3.28,4891835,2425,0
3.58,307136,1599,0
2.6,2656076,3096,0
6.44,3533688,199,1
3.29,765500,4418,0
2.88,3016127,2657,0
4.2,1219993,932,0
6.79,4991593,161,1
2.96,2113468,2359,0
3.6,4829909,1485,0
7.06,4697535,160,1
6.18,4702589,196,1
5.75,9881793,27,1
2.9,2919985,2121,0
3.42,4245483,3662,0
6.65,4247212,192,1
5.99,6683252,192,1
7.1,9743738,137,1
2.8,2467287,3941,0
6.68,342276,123,1
6.34,2522298,75,1
6.05,2012182,37,1
6.53,2524137,101,1
3.61,573176,100,0
4.09,2124418,2126,0
7.07,8486350,182,1
2.82,4752115,3053,0
4.16,272348,3946,0
7.66,5128352,188,1
5.6,3494693,195,1
3.65,3334649,4966,0
6.38,3652203,191,1
4.1,2525823,2758,0
3.4,4329722,1331,0
7.71,7054306,52,1
4.21,480029,473,0
3.11,3479471,2389,0
2.68,1094322,2642,0
5.68,1087542,165,1
3.59,2520070,3590,0
2.85,1668727,3176,0
6.71,6633256,133,1
6.66,4639040,175,1
4.02,1508376,1954,0
7.68,2920072,89,1
6.19,4435478,96,1
5.86,1981710,48,1
7.55,9058888,148,1
7.11,455307,154,1
7.45,4874765,186,1
7.43,5302984,56,1
7.73,4329062,54,1
6.51,3005525,39,1
3.14,976279,927,0
7.6,8959489,44,1
2.96,1141415,4583,0
4.43,4784547,4431,0
2.56,2297186,4053,0
7.25,4372630,80,1
2.82,4224314,2258,0
3.44,879970,756,0
2.99,2822690,2754,0
6.84,1034231,100,1
6.68,7159349,134,1
3.08,1118240,3360,0
4.45,3704630,405,0
5.91,7808200,144,1
5.78,4735127,170,1
2.72,4555075,1794,0
7.2,1040698,81,1
4.27,3833280,425,0
6.73,771477,85,1
6.76,7447284,135,1
4.25,1542283,684,0
2.5,3872662,678,0
5.61,335912,123,1
7.53,4906491,23,1
5.6,1840436,100,1
2.91,1969511,4875,0
4.36,258600,1638,0
4.24,1960565,3262,0
6.26,1350819,26,1
7.3,7885620,63,1
2.61,1494054,4314,0
7.09,9402651,121,1
2.56,3945056,3085,0
4.45,2114380,4981,0
6.63,3978979,117,1
4.34,2348695,714,0
4.07,1640078,2598,0
2.68,3270256,1050,0
3.59,3817824,4761,0
7.48,5832836,197,1
7.8,4288516,125,1
7.54,3408612,151,1
6.43,7689020,136,1
4.11,4326372,1030,0
3.69,878126,1065,0
5.88,4902274,77,1
7.96,374473,107,1
7.43,4748124,93,1
5.77,812059,197,1
7.4,2195140,76,1
6.51,2315544,140,1
7.23,1135355,161,1
4.31,491451,3267,0
7.93,5072761,171,1
6.84,2835163,98,1
2.98,2049069,2452,0
2.68,4988430,2436,0
6.88,6496223,152,1
6.36,2891086,94,1
7.63,7757044,113,1
4.42,1527590,2648,0
6.2,5348634,167,1
5.71,2476386,138,1
3.25,971869,3140,0
3.37,127830,4292,0
4.08,455171,687,0
2.6,642398,3382,0
6.31,8910759,165,1
7.63,7146040,91,1
5.86,6695533,181,1
6.52,5661102,120,1
3.72,3414989,1202,0
3.39,4702333,1761,0
6.07,569373,135,1
5.5,6917335,159,1
3.23,742077,963,0
6.19,1757286,47,1
4.03,328478,3449,0
6.26,5783536,106,1
6.02,9873811,184,1
4.03,1907508,4761,0
7.13,8423542,132,1
6.81,9839064,64,1
7.53,7946898,99,1
5.74,1407058,98,1
2.79,1514672,1903,0
6.65,2058070,78,1
5.76,1879176,92,1
7.09,5705031,127,1
3.42,2840258,2458,0
6.8,4817711,68,1
6.25,3047331,66,1
3.69,4261230,1561,0
8.0,5149031,141,1
7.83,9131012,34,1
7.35,7637775,30,1
4.33,3725806,622,0
3.21,3992962,2446,0
6.36,6429947,196,1
5.83,598416,94,1
5.97,4044284,199,1
4.17,4496014,1638,0
5.9,1963002,48,1
7.91,1811030,152,1
2.82,3034827,919,0
2.54,2085271,4712,0
3.58,3135920,1713,0
6.05,2032565,61,1
6.48,8532491,59,1
3.88,860840,1540,0
4.21,2385397,1179,0
3.68,802687,847,0
4.38,495201,3507,0
3.27,2711898,1390,0
3.65,3664915,4421,0
3.68,3129186,3805,0
3.46,4165380,4954,0
7.83,4995388,87,1
3.13,3802665,807,0
2.72,1457641,2957,0
2.82,2111465,4697,0
5.94,9265440,180,1
2.98,4966828,2408,0
6.01,1716020,63,1
2.62,4717442,503,0
7.45,4037871,152,1
3.05,634683,1588,0
6.09,5908435,177,1
7.11,9407045,107,1
4.45,62403,3264,0
3.34,2818376,2370,0
2.82,3899485,4102,0
3.73,255750,421,0
3.92,2450308,1781,0
3.62,3467111,2636,0
7.83,1625600,35,1
6.6,1304753,109,1
4.24,4351678,847,0
7.83,2100612,101,1
5.86,4930713,119,1
7.5,9572126,191,1
7.32,2431611,64,1
3.41,430133,2226,0
3.94,2361196,3408,0
3.71,433495,1162,0
4.47,3817566,3985,0
7.31,4886829,128,1
6.24,2733292,117,1
4.31,781375,582,0
7.6,4248542,70,1
6.75,9264017,110,1
7.24,1868637,31,1
3.58,2662278,4935,0
4.01,4262429,3961,0
4.39,773126,3927,0
7.76,1642035,110,1
7.02,8618106,98,1
6.13,6467800,148,1
3.23,948316,4747,0
5.99,2339073,26,1
6.53,1117478,125,1
5.52,8781845,100,1
7.84,6383960,146,1
2.79,337801,2938,0
2.96,4457769,1101,0
7.76,4000959,157,1
7.35,5064128,43,1
4.01,1079468,4624,0
7.81,8074569,124,1
4.04,3494182,3251,0
3.65,1146663,4553,0
4.43,1061182,4039,0
6.2,4957552,66,1
3.15,2180204,3665,0
6.88,9440255,192,1
6.47,4434032,95,1
3.69,3999998,1560,0
6.99,4254526,84,1
6.3,6840407,121,1
4.47,4853595,1177,0
3.23,3107421,920,0
6.65,4853881,69,1
7.34,4814939,61,1
3.76,4747768,751,0
3.85,1662042,4400,0
5.74,4989896,82,1
6.1,2635724,175,1
6.44,5684808,85,1
2.79,2820301,3119,0
6.77,342052,70,1
2.53,308833,3613,0
3.78,1841528,4100,0
7.88,9078260,119,1
7.5,9241113,138,1
5.61,2814200,42,1
3.28,1608299,1647,0
3.73,193077,1378,0
5.92,607150,179,1
6.42,4318355,82,1
2.78,1144134,4279,0
5.98,8107973,153,1
2.84,1929523,4790,0
2.66,3763971,3238,0
7.12,6955184,196,1
5.99,9567256,54,1
3.98,2944615,2350,0
7.4,8379537,124,1
5.96,3751466,128,1
7.44,5791114,79,1
3.26,4417043,4033,0
3.7,925911,1613,0
7.14,578373,64,1
4.08,4705156,1850,0
6.56,1085781,192,1
4.24,2658611,4590,0
7.73,6564253,140,1
6.94,2841656,31,1
2.6,2750888,2474,0
7.75,428296,140,1
4.3,2516506,729,0
7.66,6395505,55,1
2.65,342770,4036,0
2.85,3173621,2087,0
6.61,8466916,21,1
2.91,3290952,3514,0
3.52,1115042,4263,0
3.43,2148637,4008,0
2.93,4179435,4910,0
2.98,4021677,2264,0
4.17,1697696,4662,0
3.84,1131561,1077,0
3.42,1759519,4863,0
7.89,4527399,38,1
3.3,321413,487,0
7.45,9969189,108,1
2.87,2851158,4845,0
4.42,4985638,880,0
3.4,4877100,1809,0
7.92,466232,117,1
7.4,7738980,147,1
7.39,6040729,103,1
4.4,309478,2452,0
6.09,2417163,128,1
7.2,6215541,131,1
4.15,4332235,2863,0
3.85,829674,1549,0
4.35,3142691,3048,0
6.51,2682445,179,1
2.61,121271,209,0
2.64,285130,1777,0
5.85,7686400,146,1
2.58,2491783,2730,0
5.96,138116,110,1
3.88,3630079,2411,0
6.62,4314140,92,1
4.45,667631,3340,0
7.9,1117265,117,1
6.05,4966487,90,1
5.78,9498875,47,1
7.02,595442,173,1
3.59,2096277,4797,0
3.84,1784558,4587,0
4.08,3966088,1369,0
5.7,9657987,70,1
3.48,1397404,2289,0
2.53,3170761,4771,0
2.56,960006,3658,0
7.89,8409879,155,1
5.62,3608066,182,1
2.83,3863653,1981,0
3.32,2390898,2039,0
6.37,421803,97,1
3.75,3720350,658,0
7.0,9345661,199,1
6.82,365463,116,1
3.31,3525641,2736,0
3.17,4534857,4830,0
6.53,6261074,95,1
6.6,4640622,66,1
5.78,433146,130,1
7.11,1482453,104,1
3.74,1226620,638,0
2.81,4852771,3676,0
2.82,950372,2693,0
4.35,4505855,1519,0
5.91,3025331,69,1
6.03,5877317,24,1
3.16,692563,775,0
2.53,1071084,4526,0
3.67,3153089,1979,0
3.7,4875895,3074,0
2.64,3498817,2745,0
7.81,4202701,167,1
3.84,4940877,4607,0
3.97,1331739,148,0
6.33,258093,81,1
3.63,4595688,3206,0
4.15,945740,3827,0
4.39,1921277,371,0
5.85,1094395,56,1
4.32,2466990,4648,0
3.49,4044531,298,0
6.29,4353670,21,1
3.11,4906403,4107,0
7.69,4427881,26,1
2.52,3832656,3855,0
5.85,5269538,150,1
6.7,4444115,79,1
2.69,1316298,561,0
3.85,2574327,851,0
4.4,3767501,4997,0
4.39,413479,1072,0
4.45,3300052,3916,0
4.13,2775589,144,0
6.78,9436866,148,1
4.02,4473748,4075,0
7.14,808250,138,1
2.69,1960920,1491,0
3.05,490337,3623,0
6.53,6996991,24,1
4.02,555417,1203,0
6.86,4428320,28,1
7.57,1097345,82,1
3.07,342132,2789,0
4.1,578979,2927,0
3.62,377776,3206,0
7.01,9391837,161,1
2.83,2288710,4866,0
6.98,6641107,188,1
4.35,4252146,110,0
4.32,3784051,822,0
3.67,1233857,3598,0
7.56,7334316,66,1
7.23,3143611,166,1
6.94,495799,58,1
3.16,4267907,1129,0
3.71,4663161,3681,0
3.05,3652846,2295,0
2.76,2741413,1368,0
4.41,3750374,3917,0
5.52,7445711,77,1
6.52,1541390,93,1
3.76,2223721,3681,0
3.36,4071905,2382,0
6.46,1398687,102,1
6.89,9092442,43,1
7.39,1944769,68,1
7.1,9600761,77,1
6.58,2461291,168,1
3.04,4275287,2498,0
4.44,4360773,4346,0
2.77,2303403,1414,0
6.2,1696946,75,1
2.91,4837425,1931,0
4.19,1966710,3043,0
3.36,1295936,2926,0
2.88,2317310,350,0
3.85,4087285,3282,0
2.78,4669179,1983,0
7.57,6317920,151,1
7.51,2799231,169,1
7.79,6408778,56,1
7.74,740896,30,1
5.62,8410034,164,1
3.97,897645,4503,0
7.11,5420595,119,1
6.36,9932604,135,1
3.56,4395735,3745,0
2.69,3826156,615,0
5.77,6920795,61,1
6.21,8410961,134,1
7.16,8117951,174,1
6.13,2486122,156,1
5.94,4607088,26,1
7.22,8469621,118,1
7.1,4035234,20,1
4.47,3688127,4032,0
5.91,8978116,116,1
3.92,3010907,915,0
2.81,3301199,1972,0
2.56,994257,3603,0
7.78,337171,144,1
3.52,4657681,1154,0
5.86,7483805,195,1
5.72,8738500,157,1
3.04,2980275,2895,0
7.15,5279947,148,1
5.64,6346989,103,1
5.5,8543846,57,1
2.61,3752823,1922,0
3.39,2287907,3606,0
3.9,2602888,2558,0
2.92,3986762,2289,0
3.5,3508620,4561,0
3.76,3792518,2743,0
2.51,1671271,4351,0
7.46,6416328,47,1
3.88,207447,251,0
3.89,1810873,114,0
6.53,9966723,194,1
6.66,7525366,109,1
2.75,345468,1568,0
3.34,2693683,2350,0
3.2,4786977,2505,0
2.84,257204,1818,0
4.29,4511850,782,0
6.35,7145870,93,1
3.89,3239332,1859,0
7.21,4462360,83,1
2.72,171145,3374,0
4.08,1345624,4879,0
7.25,765154,144,1
5.89,1023901,143,1
4.12,1749521,580,0
6.35,5161362,30,1
7.1,4668256,199,1
6.82,7120545,21,1
3.04,3867741,492,0
7.75,237888,163,1
4.42,234156,3147,0
3.57,4749415,3585,0
3.16,1034796,3166,0
3.31,1210106,4846,0
7.73,8881100,32,1
7.49,9855710,40,1
6.65,9654018,151,1
6.32,1753621,143,1
2.58,2348016,2182,0
6.22,7920110,115,1
3.87,294290,1616,0
6.02,3153919,103,1
4.42,4148589,804,0
7.98,9775566,103,1
6.78,9856277,53,1
2.67,4040953,2262,0
4.24,2594529,4844,0
5.68,396538,146,1
6.37,6436592,53,1
3.95,4163845,2347,0
3.31,3659130,4092,0
5.88,1227007,31,1
7.04,7090119,145,1
3.78,3975859,1534,0
4.12,3938591,219,0
6.16,6646185,173,1
7.32,9500015,54,1
6.86,843852,24,1
6.49,8078768,149,1
3.67,3289479,3515,0
2.5,2544768,3945,0
7.04,3350407,177,1
3.25,3503030,545,0
4.0,643996,1160,0
7.78,3962057,154,1
3.27,2026429,4237,0
6.25,7958329,77,1
3.82,70793,3874,0
7.39,6937137,77,1
2.57,3454019,2313,0
6.35,6208622,101,1
3.63,2855920,251,0
6.72,2933120,117,1
5.59,8423628,196,1
7.99,113255,61,1
7.95,7105462,155,1
3.88,2299387,1556,0
6.55,4789944,78,1
6.18,2492708,61,1
3.18,4201463,2353,0
3.59,245596,3546,0
2.61,840778,3152,0
3.38,4246124,2917,0
4.3,1486707,3494,0
6.55,4699260,84,1
3.17,3406772,157,0
3.21,4153778,4964,0
5.68,4873481,139,1
7.5,9173963,79,1
6.44,7154234,77,1
4.32,1292972,3308,0
7.29,5619205,131,1
4.08,1829265,4442,0
3.62,129280,606,0
4.15,4609445,409,0
3.71,2956962,3073,0
3.4,1182634,524,0
7.91,3256735,59,1
3.12,1857300,780,0
7.58,2951952,102,1
7.32,8609590,142,1
7.37,3161791,196,1
7.76,9179942,29,1
3.57,1700222,468,0
2.6,1261491,522,0
5.64,1555531,140,1
7.78,4412976,111,1
5.69,8414058,187,1
6.38,9581263,116,1
6.56,7340460,103,1
7.63,2654204,115,1
7.01,5870152,70,1
3.21,1150451,413,0
6.69,5294368,30,1
4.34,1731771,2499,0
3.91,3142521,2140,0
4.19,4456580,910,0
6.73,5625575,140,1
3.11,3824054,3064,0
6.64,1063856,153,1
3.0,4799814,3915,0
3.2,1810295,4029,0
3.05,3574543,3770,0
6.05,827318,61,1
2.76,1156246,3010,0
3.05,1228079,137,0
4.26,4675726,1767,0
3.04,3698677,794,0
3.1,27245,3134,0
6.28,5008087,73,1
3.85,4938705,444,0
6.27,6055907,65,1
6.89,8106057,23,1
7.37,6450654,89,1
5.83,8781331,177,1
6.4,6205029,56,1
4.45,3981909,2072,0
6.27,3605902,138,1
5.94,7676197,101,1
3.89,2390098,1964,0
3.5,4892711,3232,0
2.67,379420,689,0
4.25,1930834,884,0
4.47,3102817,2041,0
6.24,5704949,53,1
2.67,1556222,105,0
2.82,888407,4515,0
7.7,7204715,131,1
5.79,2843017,140,1
3.45,3067295,975,0
6.37,3938000,73,1
6.13,3639346,117,1
7.53,6858564,58,1
4.35,1606807,754,0
3.59,385749,4286,0
7.78,3041777,100,1
5.72,6660805,47,1
3.01,880759,4124,0
7.63,386045,55,1
2.66,613317,1415,0
7.79,6487268,144,1
5.5,8764022,192,1
7.01,415326,94,1
4.08,2020306,456,0
6.51,6119416,101,1
2.86,4606841,2124,0
3.99,3124541,679,0
4.29,3646529,4015,0
5.8,979136,97,1
7.54,4738009,73,1
6.44,7562328,132,1
6.92,3988072,86,1
4.41,4313679,4006,0
3.19,159063,2583,0
3.28,3378180,1723,0
7.72,5283083,26,1
6.15,369950,71,1
5.93,5754948,133,1
5.71,4962646,122,1
6.14,172500,76,1
7.13,4042058,181,1
6.48,9555976,167,1
3.66,1681790,4919,0
3.6,3159031,3972,0
6.45,5123861,164,1
3.2,3468913,4079,0
7.67,1511341,186,1
6.44,527159,68,1
2.9,4110818,4137,0
3.29,423675,4686,0
3.3,2064203,3888,0
7.44,4900946,74,1
7.32,4685876,110,1
2.53,1956681,4652,0
7.06,8294227,128,1
2.83,3328178,3777,0
4.25,4997444,3558,0
6.49,6226382,192,1
4.25,585314,511,0
6.45,8235273,107,1
2.65,3977125,197,0
7.82,5469667,32,1
2.94,590958,2052,0
4.08,272365,304,0
6.91,693504,78,1
5.53,5875557,115,1
7.46,4226692,54,1
3.69,1446371,4799,0
6.98,7682608,100,1
3.49,4046846,3655,0
4.43,1394916,425,0
6.76,9660703,162,1
7.9,5829943,179,1
2.68,1819287,2330,0
2.61,4053149,2626,0
7.52,8136928,101,1
4.36,565429,1392,0
4.4,961710,4482,0
7.56,4661914,181,1
7.29,2876160,79,1
6.85,8784204,197,1
4.47,4405624,4894,0
4.06,3508220,2771,0
2.8,756617,1281,0
2.72,1860510,394,0
3.23,2867342,704,0
6.37,7217533,143,1
7.68,7921280,152,1
4.5,4131836,4108,0
3.55,618080,911,0
6.0,7173394,116,1
5.52,4462538,99,1
4.23,468732,3195,0
6.38,6222522,122,1
7.37,7356231,182,1
6.04,1042872,69,1
7.33,5799538,47,1
6.55,5684458,132,1
3.8,1638663,4491,0
5.74,2097750,161,1
7.27,7002940,92,1
7.1,9249954,55,1
3.02,3550223,4549,0
7.06,1459982,186,1
3.06,2162835,4584,0
6.69,8395863,62,1
2.8,976918,1866,0
3.1,4610841,4584,0
5.86,2774096,49,1
2.63,2257022,2104,0
3.95,841918,1332,0
4.35,4596086,4098,0
3.45,1169161,1065,0
2.9,3475186,3048,0
6.12,5322206,173,1
7.43,7087780,170,1
2.63,4608146,3935,0
7.67,507662,104,1
4.37,1678975,937,0
2.95,2320188,3300,0
5.78,6348606,99,1
6.24,8459387,155,1
7.83,9029419,40,1
3.86,2094711,4203,0
3.35,357834,1786,0
5.56,3287500,117,1
6.49,2845308,36,1
7.32,3271282,154,1
4.07,4172531,3341,0
2.8,1644030,3211,0
3.85,675835,2055,0
4.05,1023532,2940,0
2.73,2062432,3823,0
6.38,8223240,99,1
4.25,3918504,2720,0
6.96,6575157,96,1
3.22,1196124,4879,0
7.32,1091527,139,1
2.64,1161960,4138,0
5.63,230444,96,1
5.87,5872269,170,1
6.59,6304142,102,1
3.28,673120,3445,0
6.24,4745713,149,1
4.44,1273683,2343,0
7.37,8695102,41,1
3.29,1859657,4479,0
4.13,3475300,2681,0
5.84,3154115,103,1
6.39,1447837,70,1
3.58,97986,3733,0
3.24,3434219,2596,0
2.84,2903406,2326,0
7.2,4779290,23,1
3.22,4101535,2828,0
4.49,3253575,3225,0
6.37,8337755,62,1
3.35,1743858,2489,0
7.33,283743,86,1
2.9,4200341,2889,0
3.86,429395,4560,0
7.39,4408064,79,1
3.4,1166662,617,0
6.56,9379960,165,1
2.62,1301060,4935,0
7.41,8761443,58,1
6.89,7677912,159,1
6.32,9941789,133,1
2.74,3693615,4062,0
4.33,3943460,1447,0
4.15,4131404,2158,0
4.2,2042687,4931,0
6.67,5109502,92,1
3.99,1347870,4068,0
3.72,723394,4127,0
2.76,306248,1764,0
5.92,3803593,181,1
3.72,85410,3719,0
3.97,1898096,4132,0
6.17,6660262,182,1
4.37,1156554,999,0
6.53,2734624,71,1
4.26,1423553,4132,0
7.45,6342977,140,1
6.9,4203864,144,1
7.29,9043930,142,1
6.2,6957310,123,1
5.96,2862934,154,1
5.69,661217,135,1
7.27,1606721,69,1
5.85,3088903,151,1
6.22,3290755,30,1
3.68,86113,3300,0
7.56,470960,47,1
4.35,3026370,4726,0
6.78,4692265,119,1
7.18,5176024,40,1
6.97,5533440,43,1
4.16,2439388,1838,0
7.18,7731926,107,1
3.72,4537928,3963,0
2.75,1166185,2071,0
2.77,1157226,1347,0
6.57,1779926,21,1
6.46,9959532,52,1
4.36,881510,1912,0
6.97,9774674,61,1
7.05,520400,158,1
6.74,7735335,87,1
2.52,4525918,4657,0
7.05,3319477,187,1
5.95,1041406,171,1
5.97,9257181,112,1
7.32,6829098,196,1
2.84,1806511,2633,0
3.95,1336908,2323,0
6.35,6741679,128,1
5.93,5573655,100,1
5.77,238622,24,1
7.81,8541261,76,1
3.76,177573,771,0
3.34,2838975,3968,0
3.62,410323,3676,0
6.51,148845,97,1
5.88,9267348,66,1
2.54,1170056,977,0
4.41,1358009,3512,0
4.36,522241,4185,0
3.76,2970963,385,0
4.29,484934,3247,0
5.72,6497161,152,1
4.42,2826099,4708,0
3.91,3422684,2717,0
3.16,4345043,4816,0
6.91,6372348,67,1
7.1,1933908,80,1
3.63,415191,4630,0
3.77,4448188,2361,0
6.63,1526154,39,1
3.36,1370173,4308,0
3.78,2710439,2321,0
7.48,1155455,77,1
7.24,6818881,149,1
6.16,2565193,110,1
3.55,2167343,1132,0
4.16,3559070,2454,0
6.18,290557,61,1
5.62,9677832,98,1
7.28,2068634,197,1
7.71,3710042,159,1
4.33,4389254,1006,0
3.9,2320367,4652,0
6.17,9332760,167,1
7.54,3676252,36,1
2.59,1310688,1331,0
6.86,1795152,26,1
4.13,183847,4390,0
4.07,521391,4257,0
7.39,476114,40,1
3.95,2326104,1755,0
7.71,1500527,77,1
5.74,9022564,101,1
4.49,453160,3712,0
5.6,109675,93,1
2.77,4653499,1518,0
3.13,374594,783,0
7.41,3071955,149,1
2.64,946473,4160,0
6.57,7961377,176,1
6.77,2216032,172,1
5.69,4608880,39,1
6.51,4778169,85,1
3.28,2220510,3363,0
7.3,9132341,74,1
6.96,8188558,28,1
6.88,7234389,177,1
3.56,2573902,186,0
7.65,6703416,185,1
3.46,2517029,909,0
2.97,2948893,3232,0
6.95,902733,61,1
3.37,1984944,151,0
2.7,1268769,2082,0
6.02,6807502,83,1
2.67,3020323,3144,0
3.08,1639715,1287,0
4.03,1163043,3296,0
3.11,4733741,395,0
7.77,6152433,181,1
5.9,154149,191,1
3.36,4481570,3876,0
6.55,4084581,54,1
4.42,3054222,1466,0
7.43,8787383,99,1
3.23,2710917,4943,0
7.4,2575313,126,1
6.11,9574882,84,1
7.8,1425753,164,1
6.85,4295039,106,1
7.79,6230254,29,1
4.06,1852802,3930,0
3.62,1334338,1085,0
7.96,4838367,76,1
7.26,5843902,192,1
7.37,6057727,147,1
6.53,3616114,89,1
2.73,1227136,499,0
6.2,2391262,105,1
7.04,7081315,60,1
3.63,1334299,2051,0
2.57,1146755,4740,0
4.44,756598,2121,0
5.62,9809986,121,1
6.55,3091803,86,1
4.23,4439322,132,0
7.1,7992350,152,1
3.91,1789332,1478,0
3.86,2084929,4616,0
7.94,7481817,55,1
6.17,4160241,153,1
6.53,552754,117,1
4.37,90848,569,0
5.52,3090993,186,1
5.84,4889026,79,1
4.22,1530319,798,0
6.21,8172313,165,1
2.88,971659,3791,0
6.48,3743850,117,1
2.72,2202504,3559,0
4.31,846278,2404,0
5.92,1436533,168,1
4.3,4754499,2068,0
5.89,4442708,91,1
6.26,5345699,49,1
5.96,8114005,65,1
2.89,2562122,4959,0
6.84,6274836,37,1
7.24,3235089,67,1
3.92,2182163,2194,0
5.78,1400278,22,1
6.94,7692253,30,1
6.93,5489302,35,1
6.62,8214933,110,1
6.34,917416,59,1
3.09,4929243,1635,0
3.77,254570,2137,0
3.3,3075794,1872,0
7.86,9259331,143,1
7.52,5886448,27,1
7.8,4299773,100,1
2.54,2109057,3163,0
6.24,3345597,37,1
6.92,8747842,97,1
7.97,692573,74,1
2.82,3633191,971,0
6.08,1457410,84,1
6.19,5496392,45,1
4.2,862931,375,0
6.22,8229412,158,1
6.85,2786545,168,1
4.45,3544492,1186,0
3.91,1997434,1071,0
2.7,4356482,1200,0
6.97,7465701,144,1
4.22,3119572,3368,0
7.85,782409,87,1
5.69,9466917,192,1
7.04,1671757,163,1
5.74,4208318,172,1
2.52,18910,4917,0
6.54,8714008,103,1
4.13,883752,2720,0
7.57,6314203,171,1
3.53,242421,2435,0
7.8,5912305,183,1
3.86,4740400,2116,0
7.05,7853485,108,1
4.2,1365760,2898,0
4.3,2499662,2532,0
7.59,4701472,29,1
2.52,2635180,3775,0
7.29,7033536,174,1
6.7,9374449,177,1
2.96,468525,729,0
4.43,4412637,172,0
7.82,8226040,198,1
3.91,2439107,532,0
7.86,7545431,97,1
7.93,9816226,142,1
3.83,3381497,1784,0
7.6,4742712,61,1
5.65,5371764,146,1
6.35,270946,111,1
2.59,815676,3592,0
7.62,293434,198,1
3.67,2949273,1097,0
7.05,1123982,141,1
3.22,3271743,4197,0
5.54,2483752,144,1
6.25,7332056,161,1
2.52,2509869,2495,0
2.7,3871535,3825,0
2.97,1489239,506,0
3.8,1085490,1778,0
5.86,2154713,137,1
3.4,3102989,1075,0
3.37,2874847,3698,0
7.99,3034900,73,1
2.79,216062,4771,0
3.12,3451578,765,0
3.08,3013332,1005,0
6.23,4251218,61,1
6.68,1136415,94,1
6.2,7958075,23,1
4.11,405435,3748,0
7.22,1064002,114,1
2.62,3458088,4084,0
4.3,2487273,2279,0
